Date,Open,High,Low,Close,Adj Close,Volume
2009-09-11,37.667629,37.667629,36.742863,37.114677,29.594231,7758700
2009-09-14,37.019341,38.134781,36.704727,38.106178,30.384829999999997,8020400
2009-09-15,38.268253,38.325455,37.810635,37.934574,30.248003000000004,5593600
2009-09-16,38.201515,38.325455,37.534157,38.201515,30.46084,6904000
2009-09-17,38.153847,38.659134,37.801102,38.230118,30.483656,8239000
2009-09-18,38.163383,38.563796999999994,38.05851,38.296852,30.536872999999996,6707000
2009-09-21,38.001308,38.068047,37.314884,37.486488,29.890703000000002,5960800
2009-09-22,37.610428000000006,38.020378,37.486488,37.867836,30.194782,4361500
2009-09-23,37.886906,38.077579,37.343483,37.419754,29.837486,4065500
2009-09-24,37.419754,37.705765,36.666592,36.876331,29.404186,5427400
2009-09-25,36.685658000000004,36.723793,35.789494,36.046902,28.742825,7144600
2009-09-28,36.123173,36.180374,35.465346999999994,35.59882,28.38553,8968800
2009-09-29,35.70369,35.9897,35.455814000000004,35.513016,28.317103999999997,7947000
2009-09-30,35.551151000000004,35.646488,34.502441,35.417679,28.241102,11686900
2009-10-01,35.379543,35.484413,34.664516,34.702652,27.670954,6096600
2009-10-02,34.273635999999996,34.559647,33.768349,33.939957,27.062799,7861800
2009-10-05,34.092495,34.826588,33.920887,34.531044,27.534119,8887300
2009-10-06,34.817054999999996,35.484413,34.731251,34.893326,27.822987,6587800
2009-10-07,34.931458,35.103065,34.531044,34.616848,27.602531,4720100
2009-10-08,34.969592999999996,35.312809,34.712185,35.122135,28.005432,4686700
2009-10-09,35.112598,35.503483,34.921925,35.436745,28.256292,3763900
2009-10-12,35.617886,35.751358,35.417679,35.513016,28.317103999999997,4439100
2009-10-13,35.503483,35.503483,35.055397,35.103065,27.990229,5000900
2009-10-14,35.37001,35.68462,35.255604,35.675087,28.446344,7476000
2009-10-15,35.608353,36.037369,35.47488,35.999233000000004,28.704805,6647900
2009-10-16,35.646488,36.228043,35.465346999999994,36.027836,28.727622999999998,5810200
2009-10-19,36.142239000000004,36.933537,35.980167,36.628456,29.206539000000003,5973100
2009-10-20,36.742863,36.752396000000005,35.865761,36.037369,28.735215999999998,6757300
2009-10-21,36.027836,36.113636,35.122135,35.236538,28.096651,6861600
2009-10-22,35.160267,37.181412,35.141201,36.733326,29.290155,10516900
2009-10-23,37.267216,37.35302,36.32338,36.475918,29.084896,7169700
2009-10-26,36.399646999999995,37.114677,35.799026,35.961098,28.674397999999997,5597200
2009-10-27,36.113636,36.256640999999995,35.675087,35.751358,28.507153999999996,7207800
2009-10-28,35.722755,35.846695000000004,34.797989,34.893326,27.822987,6199600
2009-10-29,34.969592999999996,35.560684,34.836121,35.465346999999994,28.279111999999998,5892100
2009-10-30,35.284206,35.455814000000004,34.092495,34.216431,27.283255,7175700
2009-11-02,34.321304,34.740784000000005,33.939957,34.502441,27.511309000000004,5045100
