Date,Open,High,Low,Close,Adj Close,Volume
2009-09-11,11.7,11.725,11.4125,11.52,10.023856,1803200
2009-09-14,11.4275,11.84,11.4275,11.815,10.280543,2043600
2009-09-15,11.765,11.935,11.5425,11.93,10.38061,1520800
2009-09-16,11.925,12.0625,11.6675,12.06,10.493729,1530000
2009-09-17,12.0075,12.1675,11.935,12.0675,10.500256,1022800
2009-09-18,12.125,12.125,11.9625,12.025,10.463272,2890800
2009-09-21,11.93,12.2175,11.84,12.0425,10.478501,1047200
2009-09-22,12.0975,12.1275,11.79,12.025,10.463272,1299200
2009-09-23,12.005,12.0425,11.8425,11.93,10.38061,1237600
2009-09-24,11.935,11.985,11.6475,11.8325,10.295776,1775600
2009-09-25,11.7675,11.995,11.7425,11.925,10.376258,1045600
2009-09-28,11.94,12.19,11.88,12.0925,10.522007,895200
2009-09-29,12.0675,12.185,11.96,12.105,10.532882,841600
2009-09-30,12.0775,12.1625,11.84,12.105,10.532882,1193600
2009-10-01,12.015,12.15,11.74,11.83,10.293596,1284000
2009-10-02,11.7025,11.8725,11.6675,11.6725,10.156554,806800
2009-10-05,11.685,12.2175,11.6375,12.1875,10.604671000000002,2440000
2009-10-06,12.205,12.695,12.01,12.64,10.998402,2594000
2009-10-07,12.635,12.7475,12.55,12.7,11.050608,2424000
2009-10-08,13.065,13.61,12.9975,13.2525,11.531350999999999,6945600
2009-10-09,13.2925,13.4375,13.195,13.3325,11.600961999999999,2413200
2009-10-12,13.4725,13.625,13.345,13.4275,11.683624,1607200
2009-10-13,13.4225,13.43,13.2175,13.2975,11.570511999999999,1733200
2009-10-14,13.3325,13.3325,12.9625,13.05,11.355153999999999,3694400
2009-10-15,13.01,13.18,13.01,13.1125,11.409535,1783200
2009-10-16,13.085,13.235,12.8975,13.0925,11.39213,1711600
2009-10-19,13.17,13.3125,13.0525,13.2125,11.496545,2229600
2009-10-20,13.18,13.325,12.9125,13.1675,11.457395,2250000
2009-10-21,13.1775,13.235,12.74,12.74,11.085415,3066000
2009-10-22,12.1375,12.26,11.675,11.8975,10.352332,7492000
2009-10-23,11.9,12.01,11.5075,11.645,10.132628,2706800
2009-10-26,11.6275,11.8125,11.4375,11.59,10.084769999999999,2619600
2009-10-27,11.5875,11.6875,11.235,11.5,10.006458,3388000
2009-10-28,11.285,11.52,11.1775,11.1825,9.730189,2618800
2009-10-29,11.3325,11.635,11.3325,11.49,9.997753999999999,2875200
2009-10-30,11.4275,11.5325,11.1575,11.175,9.723664,2292800
2009-11-02,11.305,11.5025,11.0825,11.3325,9.860713,2897200
2009-11-03,11.2675,11.54,11.18,11.5175,10.021685,2756400
2009-11-04,11.6,11.685,11.39,11.4825,9.991228,1526000
2009-11-05,11.4925,11.6675,11.3375,11.575,10.071714,1190400
2009-11-06,11.725,12.05,11.6075,11.91,10.363207000000001,1811200
2009-11-09,12.0325,12.125,11.96,12.03,10.467625,1328800
2009-11-10,11.98,12.145,11.915,12.0025,10.443693,894000
2009-11-11,12.1225,12.23,11.8925,12.015,10.454573,1090400
2009-11-12,12.0325,12.0625,11.7225,11.8575,10.31753,1452000
2009-11-13,11.8575,12.0025,11.685,11.965,10.411067,1154400
2009-11-16,12.05,12.3325,11.785,12.245,10.654703,1344800
2009-11-17,12.2025,12.2825,11.9,11.9925,10.434994,1014000
2009-11-18,12.03,12.1025,11.7975,12.085,10.515482,788800
2009-11-19,11.97,12.0875,11.675,11.87,10.328403,1384800
2009-11-20,11.8375,12.07,11.7675,11.9275,10.378438000000001,1212400
2009-11-23,12.0975,12.2675,11.9525,12.09,10.519834,1209200
2009-11-24,12.1425,12.1425,11.9,11.995,10.437172,1566000
2009-11-25,12.06,12.13,11.99,12.0525,10.487202,892800
2009-11-27,11.75,11.965,11.75,11.8125,10.278372000000001,827600
2009-11-30,11.775,11.81,11.44,11.6725,10.156554,1542000
2009-12-01,11.7225,11.9975,11.7,11.8575,10.31753,902000
2009-12-02,11.9025,12.295,11.9025,12.2725,10.678631,1879600
2009-12-03,12.3725,12.87,12.295,12.7925,11.1311,3656400
2009-12-04,12.95,13.3225,12.72,12.815,11.150672,1917200
2009-12-07,12.8525,12.8675,12.585,12.6075,10.970124,1632800
2009-12-08,12.535,12.6225,12.4475,12.5075,10.883111,1957200
2009-12-09,12.5275,12.53,12.26,12.405,10.793921000000001,1177600
2009-12-10,12.41,12.53,12.2625,12.3175,10.717786,985600
2009-12-11,12.3475,12.5625,12.315,12.47,10.850480000000001,1166400
2009-12-14,12.4875,12.6075,12.35,12.5375,10.909215,1239600
2009-12-15,12.545,12.665,12.4975,12.5175,10.891812,1136800
2009-12-16,12.6125,12.655,12.465,12.5,10.876583,1218400
2009-12-17,12.45,12.6475,12.3725,12.61,10.972294999999999,1644000
2009-12-18,12.6875,12.9225,12.595,12.9225,11.244214,3224800
2009-12-21,12.94,13.1975,12.915,13.13,11.424764999999999,1249200
2009-12-22,13.125,13.3425,13.105,13.2925,11.566158999999999,848400
