Date,Open,High,Low,Close,Adj Close,Volume
2009-09-11,30.280001000000002,31.055,30.254998999999998,30.99,29.614997999999996,843000
2009-09-14,31.135,31.865,30.945,31.23,29.844343,1514800
2009-09-15,31.059998999999998,31.5,30.77,31.415001,30.021145,1084800
2009-09-16,31.360001,31.48,30.76,31.365,29.973358,1398000
2009-09-17,31.17,31.455,30.715,31.0,29.624553999999996,1370200
2009-09-18,31.219998999999998,31.51,30.844998999999998,31.08,29.701003999999998,1247600
2009-09-21,30.99,31.344998999999998,30.85,31.155001000000002,29.772679999999998,567600
2009-09-22,31.139999,31.325001,30.745001000000002,31.190001000000002,29.806124,846800
2009-09-23,31.200001,31.735001,31.035,31.23,29.844343,1062200
2009-09-24,31.23,31.309998999999998,30.549999,31.004998999999998,29.629332,1096800
2009-09-25,30.959999,31.26,30.610001,30.690001000000002,29.328306,872600
2009-09-28,30.809998999999998,31.690001000000002,30.764999,31.455,30.059368,807600
2009-09-29,31.57,31.605,30.815001000000002,31.4,30.006802,878400
2009-09-30,31.375,31.465,30.514999,30.965,29.591106,926200
2009-10-01,30.924999,31.0,30.635,30.775,29.409529,1931800
2009-10-02,30.605,30.75,30.115,30.16,28.821827000000003,1337600
2009-10-05,30.200001,30.549999,29.9,30.51,29.156285999999998,980800
2009-10-06,30.620001000000002,31.135,30.365,31.014999,29.638885,1316400
2009-10-07,30.955,31.725,30.93,31.34,29.949465000000004,747600
2009-10-08,31.379998999999998,32.465,31.18,32.439999,31.000664,1356000
2009-10-09,32.494999,33.32,32.490002000000004,33.174999,31.703034999999996,895200
2009-10-12,33.18,33.18,32.755001,32.810001,31.354244,626800
2009-10-13,32.845001,33.049999,32.435001,32.654999,31.206122999999998,739600
2009-10-14,32.775002,33.275002,32.715,33.080002,31.612261,1065400
2009-10-15,32.634997999999996,33.215,32.560001,32.799999,31.344696000000003,1169200
2009-10-16,32.584998999999996,32.755001,32.419998,32.540001000000004,31.096226,851400
2009-10-19,32.505001,32.700001,32.189999,32.349998,30.914652,1238600
2009-10-20,32.349998,32.48,31.969998999999998,32.060001,30.637520000000002,993600
2009-10-21,32.145,32.305,31.385,31.424999,30.030693,1016000
2009-10-22,31.504998999999998,31.959999,31.264999,31.68,30.274385,638200
2009-10-23,31.780001000000002,31.85,31.219998999999998,31.285,29.896908000000003,551200
2009-10-26,31.42,31.764999,31.0,31.125,29.744007,536000
2009-10-27,31.075001,31.075001,29.764999,30.4,29.051171999999998,1364200
2009-10-28,30.16,30.190001000000002,28.834999,28.875,27.593832,1542400
2009-10-29,29.16,30.424999,29.16,30.360001,29.012946999999997,1941600
2009-10-30,28.74,30.049999,27.785,27.825001,26.590427000000002,6884800
2009-11-02,28.02,28.735001,27.855,28.615,27.345371000000004,2577400
2009-11-03,28.57,28.825001,28.24,28.635,27.364489000000003,1606800
2009-11-04,28.855,29.045,28.389999,28.43,27.168583,1213800
2009-11-05,28.655001000000002,28.795,28.43,28.785,27.507828000000003,1177000
2009-11-06,28.475,28.959999,28.135,28.465,27.202034,1264200
2009-11-09,28.549999,28.85,28.465,28.83,27.550836999999998,762000
2009-11-10,28.815001000000002,29.219998999999998,28.709999,29.075001,27.784959999999998,887800
2009-11-11,29.235001,29.375,29.01,29.225,27.928309999999996,699800
